GEOID10,H72003_dp,H72004_dp,H72005_dp,H72006_dp,H72007_dp,H72008_dp,H72009_dp,H72003_sf,H72004_sf,H72005_sf,H72006_sf,H72007_sf,H72008_sf,H72009_sf
390490074262008,50,0,0,0,0,0,0,48,0,0,0,0,0,0
390490074262009,80,10,1,0,0,0,0,79,7,0,0,0,0,0
390490074262010,1,0,0,0,0,0,0,0,1,0,1,0,0,1
390490074262013,57,3,0,0,0,1,1,46,9,0,0,0,0,4
390490074262014,39,0,0,3,0,0,0,38,0,0,0,0,0,0
390490074262015,53,0,1,0,0,2,1,53,0,0,0,0,0,2
390490074271000,51,8,0,0,0,2,3,49,12,0,6,0,1,0
390490074271001,57,5,0,0,0,0,0,52,3,0,0,0,0,0
390490074271002,164,45,1,6,0,0,2,167,44,1,6,0,7,6
390490074271003,211,47,0,18,0,3,4,210,56,3,22,0,0,8
390490074271004,47,7,0,0,0,0,2,40,3,0,0,0,0,1
390490074271005,53,10,0,2,0,0,2,54,6,0,0,0,0,3
390490074271007,303,146,0,4,0,0,4,300,155,0,7,0,2,7
390490074271008,31,6,0,1,0,3,0,32,0,0,0,0,0,0
390490074271009,60,7,0,0,0,2,0,56,8,0,1,0,0,0
390490074271010,12,2,0,5,0,2,1,16,4,0,0,0,0,4
390490074271011,50,3,0,0,0,2,1,51,4,0,0,0,0,0
390490074271012,125,15,0,0,0,0,5,130,13,0,0,0,3,11
390490074271013,19,11,0,6,0,0,3,16,7,0,0,0,0,0
390490074271014,25,27,0,0,0,2,5,21,10,0,0,0,3,6
390490074271016,32,22,0,0,0,0,3,32,28,0,7,0,0,4
390490074272000,198,26,0,4,0,2,1,197,23,0,4,0,0,6
390490074272003,36,2,0,0,0,1,4,27,5,0,1,0,0,2
390490074272005,20,7,3,5,0,4,0,21,9,0,9,0,0,5
390490074272006,23,6,0,1,0,0,1,34,11,0,0,0,0,0
390490074272007,9,3,0,0,0,0,5,8,3,0,0,0,0,0
390490074272013,6,0,0,3,0,0,0,2,0,0,0,0,0,0
390490074272015,82,8,0,11,0,0,1,77,16,0,12,0,0,0
390490074272016,41,7,2,1,0,0,0,37,11,0,0,0,0,0
390490074272017,91,40,0,2,0,0,4,88,40,1,0,0,1,3
390490074272018,136,4,0,11,0,1,2,144,12,0,6,0,0,8
390490074272019,48,11,0,3,0,1,0,40,6,0,0,0,0,6
390490074272020,8,6,0,4,0,3,1,5,1,0,0,0,0,0
390490074272021,36,21,0,1,0,2,1,39,26,0,10,0,0,3
390490074272022,90,26,1,1,0,0,1,93,16,0,3,0,0,6
390490074272023,34,16,0,0,0,0,1,31,10,0,0,0,0,2
390490074272024,43,20,0,7,0,6,1,62,28,0,0,0,0,0
390490074272025,15,9,0,5,0,0,3,12,6,0,5,0,0,0
390490074272026,92,10,2,10,0,1,0,96,8,2,14,0,0,0
390490074272027,27,14,0,0,0,0,6,20,9,0,1,0,0,0
390490074272028,91,0,0,1,0,0,1,84,2,0,7,0,0,3
390490074272029,33,1,0,0,0,0,2,35,5,0,0,0,0,0
390490074272030,56,4,0,3,0,0,3,44,8,0,2,0,13,0
390490074272031,1,3,0,5,0,0,1,3,0,0,0,0,0,0
390490074272032,76,4,0,0,0,0,5,80,0,0,2,0,0,0
390490074272033,69,11,0,3,0,0,0,80,16,0,0,0,0,0
390490074272034,177,25,0,0,0,0,0,181,24,0,3,0,3,3
390490074272035,103,16,0,6,0,2,3,104,12,0,7,0,0,0
390490074272036,65,5,0,5,0,0,5,61,6,0,2,0,0,3
390490074272037,143,24,0,0,0,1,1,137,22,0,1,0,2,5
390490074272038,167,20,0,1,0,0,0,172,23,0,0,0,1,2
390490074272039,62,8,0,4,0,1,1,51,9,0,7,0,0,1
390490074272040,15,0,0,0,0,2,8,14,1,0,0,0,0,0
390490074272041,0,3,0,0,0,0,4,1,0,0,0,0,0,0
390490074272045,7,2,0,2,0,2,0,5,0,0,0,0,0,0
390490074272046,3,0,0,3,0,0,2,2,0,0,0,0,0,0
390490074272048,15,0,0,0,0,0,3,17,0,0,0,0,0,0
390490074272059,77,9,0,4,0,0,1,72,4,0,2,0,0,2
390490074272060,10,4,0,2,0,1,0,15,3,0,0,0,0,0
390490074272063,56,10,0,0,0,0,4,61,12,0,0,0,0,1
390490074273000,230,7,0,8,0,0,10,243,11,1,6,0,5,14
390490074273001,29,2,0,0,0,1,2,44,2,0,0,0,0,3
390490074273002,51,9,0,2,0,0,3,57,5,0,0,0,0,0
390490074273003,264,113,0,20,0,3,9,274,116,2,19,0,4,34
390490074273004,22,4,0,4,0,0,2,15,1,0,0,0,0,0
390490074273005,173,12,0,0,0,0,0,170,13,0,0,0,1,3
390490074273006,64,16,0,2,0,2,6,66,15,0,1,0,0,3
390490074273007,32,1,0,1,0,0,3,26,2,0,0,0,0,1
390490074273008,219,35,0,7,0,2,4,216,37,0,11,0,0,2
390490074273009,34,6,0,0,0,0,1,29,6,0,0,0,0,0
390490074273010,46,6,0,0,0,2,0,46,4,0,3,0,0,0
390490074921003,28,7,0,1,0,1,1,34,13,0,0,0,0,0
390490074921007,6,1,0,0,0,0,2,0,0,0,6,0,0,0
390490074921010,207,21,2,4,0,1,5,211,24,0,11,0,0,7
390490074921013,15,0,0,1,0,0,3,16,0,0,0,0,0,0
390490074921016,189,7,2,0,0,0,6,191,12,0,0,0,0,6
390490074921017,60,3,0,0,0,4,2,51,0,0,0,0,0,0
390490074921018,48,9,0,0,0,3,0,46,3,0,0,0,0,0
390490074921019,34,2,0,3,0,3,4,38,7,0,6,0,0,0
390490074921020,47,8,0,0,0,1,2,41,14,0,0,0,0,0
390490074921021,31,8,0,1,0,0,3,31,5,0,0,0,0,0
390490074921023,68,5,0,0,0,0,1,64,5,0,1,0,1,0
390490074921024,83,7,0,7,0,0,5,85,9,0,7,0,0,0
390490074921025,117,22,0,3,0,2,3,116,19,0,3,0,6,5
390490074921026,82,20,0,2,0,0,1,87,16,0,2,0,1,5
390490074921027,65,12,1,0,0,1,1,67,10,3,0,0,4,0
390490074921028,106,2,1,4,0,3,15,112,6,0,7,0,0,10
390490074921029,102,1,0,7,0,7,2,101,0,0,0,0,11,8
390490074921030,439,57,1,29,0,3,4,432,53,4,39,1,10,10
390490074921031,3,3,0,0,0,0,0,2,0,0,0,0,0,0
390490074921033,74,4,1,0,0,4,1,70,10,0,1,0,0,1
390490074921035,99,1,0,8,0,0,3,89,3,0,4,0,0,4
390490074921036,36,16,0,3,0,0,1,32,11,0,3,0,3,1
390490074921037,15,0,0,0,0,1,2,23,0,0,0,0,0,0
390490074922000,416,30,0,37,0,1,5,417,26,0,34,2,5,8
390490074922001,97,6,0,3,0,1,0,101,3,0,2,0,1,4
390490074922002,78,19,0,3,0,0,4,80,26,0,9,0,0,4
390490074922004,41,6,0,0,0,0,0,34,6,0,0,0,0,0
390490074922005,214,21,0,12,1,1,4,215,23,0,11,0,0,0
390490074922006,33,2,0,0,0,0,0,25,3,0,0,0,0,1
390490074922007,79,6,0,12,1,0,0,79,10,0,9,0,0,1
390490074922008,70,10,0,11,0,0,0,61,11,0,2,0,0,0
390490074922009,33,7,0,1,0,1,5,36,2,0,12,0,0,0
390490074922010,36,17,0,3,0,0,3,48,19,0,7,0,3,0
390490074922011,18,13,0,0,0,0,1,20,9,0,0,0,0,0
390490074922012,11,4,0,2,0,0,1,14,0,0,0,0,0,0
390490074922013,27,14,0,0,0,0,1,24,9,0,0,0,0,0
390490074923004,283,58,0,17,0,0,4,290,57,2,19,0,2,8
390490074923005,13,11,1,4,0,0,1,14,14,0,3,0,0,3
390490074923006,28,7,0,2,0,3,4,23,8,0,3,0,0,2
390490074923011,31,12,0,4,1,0,10,25,14,0,10,0,0,0
390490074923012,86,29,1,29,0,0,1,82,22,0,29,0,0,4
390490074923016,63,13,0,3,0,0,3,64,10,0,0,0,0,4
390490074923017,79,2,0,7,0,0,14,87,10,0,1,0,0,9
390490074923018,47,0,0,1,0,3,3,50,0,0,0,0,0,0
390490074923019,754,164,0,40,1,0,16,750,162,2,44,2,6,32
390490074923023,92,2,0,1,0,0,4,103,0,0,0,0,0,2
390490074941000,389,188,0,6,0,6,23,385,186,0,3,0,5,39
390490074941003,67,16,1,8,0,2,1,64,15,2,5,0,1,4
390490074941005,84,6,0,5,0,0,9,81,4,0,0,0,0,2
390490074941006,55,10,1,0,0,0,1,58,6,0,5,0,1,0
390490074941007,37,1,0,2,0,5,0,37,0,0,3,0,0,0
390490074941009,52,18,0,7,0,0,8,56,11,0,3,0,0,3
390490074941016,140,28,0,4,0,1,0,132,34,0,0,0,0,0
390490074941017,15,5,0,3,0,0,0,19,6,0,0,0,0,1
390490074941018,48,11,0,3,0,0,1,59,10,0,0,0,0,0
390490074941019,48,3,1,2,0,0,6,47,12,0,0,0,0,0
390490074941020,71,5,1,0,0,2,4,74,4,0,0,0,1,3
390490074941021,185,20,0,5,0,0,5,186,25,0,7,0,0,0
390490074941022,53,11,0,0,0,1,1,59,11,0,0,0,0,0
390490074941023,57,9,1,7,0,1,0,67,5,0,0,0,0,0
390490074941024,215,33,3,7,0,0,1,211,30,1,6,0,6,4
390490074941026,160,60,0,7,0,0,4,154,66,1,10,0,7,10
390490074941027,36,20,0,2,0,0,2,38,24,0,8,0,3,0
390490074941029,29,5,0,0,0,0,0,32,1,0,2,0,0,0
390490074942000,225,16,1,2,0,3,4,219,17,5,3,0,1,4
390490074942001,276,35,0,0,0,3,4,279,42,0,2,0,1,10
390490074942002,22,11,0,0,1,0,1,25,0,0,4,0,0,0
390490074942003,26,9,0,0,0,0,0,24,6,0,0,0,0,0
390490074942004,40,0,0,0,0,4,0,44,0,0,0,0,0,0
390490074942005,89,7,0,3,0,0,5,84,9,0,5,0,5,0
390490074942006,50,20,0,4,0,0,0,57,21,0,5,0,1,0
390490074942007,128,14,0,3,0,0,3,126,20,0,2,0,0,0
390490074942009,130,26,0,4,0,1,2,123,19,0,2,1,0,4
390490074942010,93,9,0,1,0,1,0,86,12,1,1,0,0,2
390490074942011,125,29,0,0,0,0,8,120,35,0,2,0,0,6
390490074942012,38,2,0,1,0,0,0,47,0,0,0,0,0,0
390490074942013,47,14,0,2,0,1,1,43,9,0,0,0,0,0
390490074942014,124,20,0,0,0,0,3,128,20,0,3,0,0,0
390490074942015,42,15,1,8,0,0,1,45,11,0,3,0,0,4
390490074942016,99,11,3,11,0,1,5,94,13,0,18,0,0,3
390490074942017,81,11,0,7,4,0,0,78,15,0,13,4,0,0
390490075111000,13,11,0,0,0,0,1,16,6,0,0,0,0,5
390490075111001,83,644,0,0,0,1,21,103,613,1,8,0,7,40
390490075111003,1,3,0,0,0,0,8,8,1,0,0,0,0,0
390490075111004,5,9,0,1,0,1,2,0,14,0,0,0,0,0
390490075111005,1,8,0,0,0,0,0,0,10,0,0,0,0,0
390490075111007,2,81,0,0,0,0,0,1,84,0,0,0,0,1
390490075111008,4,22,0,0,0,0,6,0,23,0,0,0,0,0
390490075111011,1,8,0,0,0,3,6,0,14,0,0,0,0,0
390490075111014,0,75,0,0,0,0,3,0,73,2,0,0,0,1
390490075111015,1,24,0,0,0,0,3,0,35,0,0,0,0,3
390490075111016,10,45,0,0,0,0,1,4,43,0,0,0,0,2
390490075112000,3,120,0,0,0,0,5,8,117,0,0,0,0,12
390490075112001,0,28,2,3,0,0,5,0,29,0,0,0,0,5
390490075112002,2,40,0,0,0,0,0,0,44,0,0,0,0,0
390490075112003,1,70,0,0,0,0,6,3,63,0,0,0,0,5
390490075112004,3,33,0,0,0,0,4,2,32,0,0,0,0,0
390490075112005,3,51,0,0,0,0,3,0,53,0,0,0,0,0
390490075112006,3,81,0,0,0,0,8,5,94,1,0,0,0,7
390490075112007,0,80,0,0,0,1,5,1,86,0,0,0,0,0
390490075112008,2,40,0,0,0,0,1,0,34,0,0,0,0,0
390490075112009,10,121,0,0,0,0,8,11,119,0,0,0,0,2
390490075121000,6,71,0,0,0,3,1,4,76,0,0,0,2,5
390490075121001,0,60,0,0,0,0,1,1,63,2,0,0,0,0
390490075121002,5,45,0,0,0,1,1,2,39,0,0,0,0,0
390490075121003,10,99,0,0,0,0,1,11,101,0,0,0,1,1
390490075121004,9,139,0,0,0,7,7,10,135,1,0,0,2,8
390490075121005,11,108,0,0,0,3,2,14,113,3,0,0,2,3
390490075121006,1,112,0,0,0,0,0,0,107,0,1,0,0,2
390490075121007,0,72,0,0,0,0,0,0,70,0,0,0,0,0
390490075121008,13,63,0,0,0,1,1,11,56,0,0,0,0,3
390490075121009,8,88,5,0,0,4,1,14,82,1,0,0,1,1
390490075122000,60,307,1,3,0,5,10,62,307,0,4,0,5,9
390490075122001,4,90,0,0,0,1,2,4,88,0,0,0,0,1
390490075122002,18,46,1,0,0,0,2,27,47,0,0,0,0,4
390490075122003,14,48,0,0,0,0,1,9,44,0,0,0,0,2
390490075122004,29,52,0,1,0,0,0,25,61,0,1,0,1,1
390490075122005,1,58,0,0,0,0,0,0,47,0,0,0,0,0
390490075122006,30,22,0,1,0,0,2,30,30,0,0,0,7,0
390490075122007,15,72,0,0,0,0,1,15,68,0,0,0,0,0
390490075122009,0,131,0,0,0,0,3,0,144,0,0,0,0,3
390490075122010,4,28,1,0,0,0,3,1,33,0,0,0,0,0
390490075122011,0,21,0,1,0,0,1,1,20,0,0,0,0,0
390490075122014,0,140,0,0,0,0,4,3,142,0,0,0,0,2
390490075122015,3,336,0,0,0,0,13,14,338,1,0,0,0,22
390490075122016,5,113,0,0,0,0,1,4,112,0,0,0,1,0
390490075122017,9,57,0,3,0,1,12,6,51,0,0,0,1,12
390490075122018,15,35,0,0,0,1,1,9,38,2,0,0,0,4
390490075123000,0,84,0,0,0,4,3,7,73,0,2,0,8,5
390490075123001,1,48,0,0,0,0,4,3,43,0,0,0,0,2
390490075123002,8,111,0,0,0,3,8,10,115,0,0,0,3,0
390490075123003,8,40,0,0,0,0,3,6,38,0,0,0,0,0
390490075123004,2,65,2,1,0,0,4,3,59,0,3,0,0,0
390490075123005,23,101,0,0,0,0,0,14,104,0,0,0,0,6
390490075123006,0,88,0,0,0,4,1,0,97,0,0,0,0,6
390490075123007,12,80,0,0,0,0,11,10,77,0,0,0,0,5
390490075123008,2,71,0,1,0,0,5,5,67,3,0,0,0,4
390490075123009,5,137,4,0,0,0,6,4,141,0,0,0,0,14
390490075123010,1,71,0,0,0,0,0,0,72,1,0,0,0,1
390490075123011,4,34,0,0,0,0,4,0,42,0,0,0,0,1
390490075123012,8,82,0,0,0,3,4,11,74,0,0,0,4,10
390490075123013,2,15,0,1,0,0,0,0,20,0,0,0,0,0
390490075123014,2,69,0,0,0,0,2,3,66,0,0,0,0,0
390490075201002,51,224,0,0,0,0,3,52,224,0,0,0,0,7
390490075201003,7,26,0,0,0,0,1,6,24,0,0,0,0,3
390490075201006,16,372,0,0,0,0,8,19,356,0,0,0,4,29
390490075201009,0,1,0,0,0,0,0,0,2,0,0,0,0,0
390490075201010,19,13,5,0,0,1,1,13,16,6,1,0,0,0
390490075201011,49,64,0,0,0,0,3,62,66,0,0,0,2,10
390490075201012,13,16,0,0,0,0,0,9,10,0,0,0,0,0
390490075201013,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390490075201014,13,192,0,0,0,0,7,5,202,1,0,0,0,9
390490075201015,22,25,0,0,1,0,0,19,19,0,0,0,0,0
390490075201016,51,46,0,0,0,4,0,49,46,0,0,0,4,0
390490075201018,55,35,0,0,0,0,0,59,36,1,0,0,1,1
390490075201019,19,0,0,0,0,1,4,13,7,5,0,0,0,0
390490075201020,19,5,7,0,0,0,3,19,16,7,0,0,6,0
390490075201022,41,48,0,0,0,1,0,43,49,0,0,0,1,4
390490075201023,4,12,2,0,0,0,1,0,8,0,0,0,0,0
390490075201024,0,19,0,0,0,0,0,0,23,0,0,0,0,0
390490075201025,9,6,1,0,0,2,0,0,0,0,0,0,1,2
390490075201026,54,36,0,0,0,5,5,55,39,0,0,0,13,0
390490075202000,14,90,0,0,0,2,2,21,84,0,0,0,0,1
390490075202001,17,74,0,0,0,4,1,14,75,0,0,0,0,3
390490075202002,6,103,0,0,0,0,4,3,92,0,0,0,0,2
390490075202003,12,71,0,0,0,5,2,12,62,0,0,0,0,0
390490075202004,3,68,0,0,0,0,2,10,69,0,5,0,1,0
390490075202005,8,22,0,0,0,0,1,4,29,0,0,0,0,0
390490075202006,10,25,0,0,0,0,8,8,18,0,0,0,0,0
390490075202007,14,23,0,0,0,0,0,16,24,0,0,0,0,0
390490075202008,25,16,0,0,0,0,5,28,24,0,0,0,0,3
390490075202009,8,48,0,0,0,0,3,7,43,0,0,0,0,0
390490075203000,9,76,0,0,0,0,3,19,76,0,0,0,2,2
390490075203001,23,65,0,0,0,1,3,27,67,3,0,0,3,0
390490075203002,11,41,0,0,0,2,1,10,42,0,0,0,0,1
390490075203003,5,10,0,0,0,0,0,5,12,0,0,0,0,0
390490075203004,12,55,4,0,0,0,0,14,63,0,0,0,0,0
390490075203005,8,47,0,0,0,0,3,3,47,0,0,0,0,1
390490075203006,6,178,0,2,0,4,2,11,177,1,0,0,5,5
390490075203008,21,8,1,0,0,2,2,19,12,0,0,0,3,0
390490075203009,7,8,2,0,0,3,2,5,11,0,0,0,0,0
390490075203010,9,11,3,0,0,4,1,8,9,2,0,0,0,2
390490075203011,5,21,1,1,0,0,0,6,21,0,0,0,0,0
390490075203012,19,5,0,0,0,1,0,27,12,0,0,0,0,3
390490075203013,45,6,0,0,0,0,3,35,14,0,0,0,0,3
390490075203014,15,23,0,1,0,0,1,11,10,0,0,0,0,3
390490075203015,0,3,0,0,0,1,1,1,1,0,0,0,0,1
390490075203016,8,40,0,0,0,0,2,7,44,0,0,0,0,1
390490075203017,3,66,0,0,0,1,0,2,69,0,0,0,0,0
390490075203019,3,19,0,0,0,0,1,2,21,1,0,0,0,0
390490075203020,4,13,0,0,0,0,0,7,8,0,0,0,0,1
390490075311003,40,0,0,2,0,0,1,38,0,0,0,0,0,0
390490075311005,93,319,0,6,0,19,11,87,317,0,9,0,25,9
390490075311006,42,13,0,1,0,6,13,46,19,0,0,0,2,0
390490075311007,27,28,0,0,0,5,2,27,27,0,0,0,3,0
390490075311010,45,13,0,0,0,0,0,49,18,0,0,0,0,0
390490075311012,54,12,0,0,0,0,1,54,20,0,2,0,3,3
390490075311013,37,46,2,3,0,9,3,38,55,0,1,0,6,0
390490075311014,59,25,0,7,0,1,9,65,22,0,7,0,0,11
390490075311015,71,46,0,1,0,1,7,73,48,0,2,0,0,2
390490075311016,41,1,0,0,0,0,0,39,0,0,2,0,0,0
390490075311018,95,12,0,5,0,91,10,97,1,2,0,0,103,10
390490075311021,1,4,0,1,0,1,0,2,2,0,0,0,0,0
390490075311029,0,2,0,2,0,0,4,2,0,0,0,0,0,0
390490075311033,9,4,0,0,0,0,3,3,0,0,0,0,0,0
390490075311034,13,5,0,0,0,7,7,6,0,0,0,0,0,0
390490075311037,1,2,0,2,0,0,0,1,0,0,0,0,0,0
390490075311039,0,5,0,0,0,1,0,0,1,0,0,0,0,1
390490075311040,0,8,3,0,0,7,1,6,0,0,0,0,0,0
390490075311041,18,18,0,1,0,3,5,23,16,0,3,0,4,0
390490075312001,29,47,0,1,0,0,0,34,46,0,6,0,0,2
390490075312007,12,0,0,0,0,3,4,4,3,0,1,0,0,1
390490075312008,94,483,0,16,0,62,11,89,484,9,20,0,68,41
390490075312009,48,55,0,5,0,0,6,45,58,0,1,0,0,21
390490075312010,20,15,0,0,0,2,10,13,21,0,0,0,1,0
390490075312012,14,74,0,3,0,3,3,22,88,0,0,0,2,4
390490075321003,3,0,0,0,0,1,1,5,0,0,0,0,0,0
390490075321006,38,157,0,0,0,4,16,40,162,0,3,0,1,26
390490075321007,36,70,2,6,0,3,0,23,66,1,6,0,2,5
390490075321009,49,255,0,1,0,40,18,46,260,0,0,0,43,20
390490075321014,9,70,0,3,0,8,5,12,70,0,0,0,11,2
390490075321015,5,43,1,0,0,2,1,5,44,0,0,0,0,0
390490075321016,87,736,0,7,0,59,17,89,745,4,8,0,62,32
390490075321017,17,114,0,1,0,5,13,22,106,0,0,0,4,6
390490075321018,6,120,0,1,0,16,7,13,115,0,0,0,16,5
390490075331002,68,93,1,0,0,18,6,79,93,1,0,0,17,2
390490075331003,20,6,0,0,0,11,4,24,1,0,0,0,8,5
390490075331004,7,11,0,0,0,0,0,4,12,0,0,0,2,1
390490075331005,41,330,2,0,0,17,0,54,332,3,0,0,22,7
390490075332001,14,162,0,1,0,0,2,15,161,0,8,0,0,5
390490075332002,8,16,1,0,0,0,5,4,24,0,0,0,0,3
390490075332003,8,72,0,0,0,0,6,4,67,0,0,0,1,0
390490075332004,6,85,0,3,0,4,0,2,76,0,0,0,0,0
390490075332006,3,37,0,3,0,1,0,3,36,0,0,0,0,3
390490075332010,21,94,0,8,0,0,11,16,94,0,7,0,0,11
390490075332012,46,275,0,0,0,5,11,49,277,0,1,0,17,14
390490075332014,10,0,1,0,0,9,3,0,4,0,0,0,0,0
390490075341001,2,17,0,8,0,0,14,1,14,0,5,0,0,0
390490075341003,4,13,0,0,0,4,0,3,18,0,0,0,0,0
390490075341005,32,193,0,15,0,0,1,29,194,0,20,0,0,0
390490075341007,71,23,0,0,0,0,0,70,29,0,0,0,1,0
390490075341008,1,368,0,3,0,0,4,4,351,0,6,0,4,17
390490075341009,25,10,0,0,0,1,2,21,14,1,0,0,0,2
390490075341011,8,5,0,0,0,0,2,8,9,0,0,0,1,0
390490075341012,141,5,0,0,0,18,1,146,4,0,0,0,20,3
390490075341015,7,1,0,0,0,0,1,5,0,0,0,0,0,0
390490075341017,10,591,1,5,0,0,5,22,578,1,5,0,1,15
390490075341020,22,13,0,0,0,2,1,13,13,1,0,0,2,1
390490075341021,4,6,0,0,0,5,5,10,3,0,0,0,0,3
390490075341022,20,36,0,0,0,0,2,21,31,0,5,0,0,5
390490075341023,24,42,0,0,0,0,9,31,37,0,0,0,0,4
390490075341024,67,30,0,0,0,2,1,65,37,0,0,0,2,6
390490075341025,37,30,0,0,0,0,3,43,27,0,0,0,0,1
390490075341026,40,53,0,0,0,0,0,38,50,0,0,0,0,0
390490075341028,18,1,0,1,0,0,3,19,1,0,0,0,0,9
390490075341029,5,5,1,1,0,0,1,8,0,0,0,0,1,1
390490075341030,13,3,0,0,0,0,4,7,7,0,0,0,0,0
390490075341031,35,13,0,0,0,0,0,29,14,0,0,0,0,3
390490075341033,2,4,0,1,0,0,3,0,0,0,0,0,0,1
390490075341035,0,15,0,2,0,0,3,5,12,0,0,0,1,3
390490075342000,8,0,0,0,0,2,0,5,2,0,0,0,0,0
390490075342002,3,64,0,0,0,0,1,0,60,0,0,0,0,0
390490075342003,5,286,0,0,0,0,2,12,285,0,1,0,4,8
390490075342004,7,58,0,0,0,0,5,7,62,0,0,0,5,1
390490075342005,3,438,1,0,0,0,1,7,444,0,0,0,2,4
390490075342006,0,10,3,0,0,1,0,1,9,0,0,0,0,1
390490075342007,0,77,0,1,0,0,2,4,74,0,0,0,0,0
390490075342013,2,93,0,1,0,0,1,5,91,1,0,0,0,4
390490075342014,6,27,0,1,0,0,0,0,26,0,0,0,0,0
390490075342015,6,6,0,0,0,0,5,11,4,0,0,0,0,1
390490075342016,4,26,0,1,0,0,0,0,27,0,1,0,0,1
390490075342017,4,38,0,0,0,4,2,0,41,1,0,0,0,3
390490075342018,3,150,1,2,0,1,1,4,146,0,0,0,1,12
390490075342019,3,92,0,3,0,1,3,7,94,0,0,0,0,0
390490075501002,0,11,0,0,0,0,1,2,3,0,0,0,0,0
390490075501003,2,3,0,0,0,0,2,1,0,0,0,0,0,0
390490075501009,39,583,0,0,0,3,6,49,584,1,0,0,7,7
390490075501010,23,159,0,1,0,2,1,28,164,1,0,0,2,7
390490075501011,0,100,0,1,0,2,0,0,100,0,0,0,0,0
390490075501012,2,43,0,0,0,1,0,1,36,0,0,0,0,0
390490075501013,2,37,0,0,0,0,0,2,43,0,0,0,0,0
390490075501014,2,60,1,0,0,0,6,2,57,0,0,0,9,0
390490075501015,2,166,0,0,0,0,4,2,163,0,0,0,0,8
390490075501016,8,68,0,0,0,0,2,6,72,0,1,0,0,1
390490075501019,9,5,0,0,0,1,4,0,12,0,0,0,0,0
390490075501022,0,0,0,0,0,1,1,0,1,0,0,0,0,0
390490075501023,0,5,0,0,0,0,2,0,1,0,0,0,0,1
390490075501024,0,2,0,0,0,0,0,0,2,0,0,0,0,0
390490075501026,0,4,0,0,0,1,1,0,4,0,0,0,0,0
390490075501031,6,0,0,0,0,2,0,2,0,0,0,0,0,0
390490075501033,2,4,0,2,0,0,1,1,0,0,0,0,0,0
390490075501034,29,2,0,0,0,1,3,29,1,0,0,0,0,9
390490075501036,2,0,0,0,0,0,0,0,2,0,0,0,0,0
390490075501042,0,0,0,0,0,0,1,1,0,0,0,0,0,0
390490075501066,8,7,0,0,0,0,0,0,6,0,0,0,0,1
390490075501067,10,0,0,0,0,0,1,0,5,0,0,0,0,0
390490075501076,0,101,0,0,0,0,0,4,99,0,0,0,0,9
390490075501078,0,43,0,0,0,0,1,4,42,0,0,0,0,0
390490075502003,2,4,0,0,0,0,0,3,1,0,0,0,0,0
390490075502004,2,7,0,0,0,0,0,1,0,0,0,0,0,0
390490075502007,8,20,0,0,0,0,1,11,26,0,0,0,0,2
390490075502009,29,17,0,0,0,1,4,26,22,0,1,0,2,0
390490075502011,10,33,0,0,0,0,1,12,33,0,0,0,0,0
390490075502014,14,24,0,1,0,0,2,15,21,0,0,0,4,0
390490075502016,5,1,0,0,0,0,3,2,0,0,0,0,0,0
390490075502018,1,1,0,0,0,0,0,1,0,0,0,0,0,0
390490075502020,6,26,0,0,0,0,5,6,28,0,0,0,0,3
390490075502026,72,184,0,0,0,2,10,73,190,2,5,0,3,15
390490075502027,11,39,0,2,0,0,4,14,37,0,0,0,0,3
390490075502028,3,2,0,0,0,0,0,1,1,0,0,0,0,0
390490075502029,5,5,0,0,0,0,0,8,11,0,3,0,0,0
390490075502033,2,6,0,0,0,0,1,3,1,0,0,0,0,0
390490075502035,3,5,0,3,0,0,1,0,7,0,0,0,0,0
390490075502045,552,83,1,7,0,4,30,556,83,1,7,0,8,24
390490075511001,140,480,0,22,0,8,8,143,473,0,26,0,11,19
390490075511002,18,10,0,2,0,5,1,13,20,0,0,0,0,0
390490075511003,1,22,0,3,0,4,0,6,25,0,3,0,0,0
390490075511004,16,21,0,2,3,1,2,9,24,0,0,0,0,0
390490075511005,22,89,0,5,1,3,2,21,93,0,3,3,4,3
390490075511006,2,12,0,6,0,6,1,1,11,0,0,0,2,0
390490075511007,49,105,0,33,0,0,7,54,98,1,38,0,1,8
390490075511008,1,11,0,3,0,3,1,3,8,0,0,0,0,0
390490075511009,1,7,0,0,0,1,4,0,8,0,0,0,0,0
390490075511010,5,9,0,2,0,2,4,5,10,0,0,0,0,0
390490075511011,21,130,1,7,0,0,4,16,131,1,5,0,0,4
390490075511012,3,22,0,2,0,0,5,1,21,0,2,0,2,0
390490075511013,3,23,0,1,0,1,7,3,23,0,0,0,0,1
390490075511015,44,516,1,5,1,2,13,51,515,0,9,0,8,26
390490075511016,9,49,0,4,0,0,5,0,41,0,5,0,0,4
390490075511017,18,119,0,0,0,0,1,20,124,0,0,0,4,1
390490075511018,4,19,0,1,0,0,2,8,16,0,0,0,1,1
390490075511019,10,82,0,7,0,0,2,13,77,0,5,0,0,6
390490075511020,7,22,0,3,0,7,2,4,20,0,5,0,9,0
390490075511021,0,23,0,1,0,0,3,3,32,0,8,0,0,5
390490075511022,16,98,0,0,0,6,2,19,102,0,3,0,3,12
390490075511023,3,2,0,2,0,6,4,2,0,0,0,0,0,0
390490075511024,21,11,0,4,0,0,3,12,5,0,5,0,0,0
