PUMAID,SEX,RAC1P,AGEP,DIS,MSP,MIG,MIL,SCHL,FOD1P,HICOV,PRIVCOV,PUBCOV,PINCP,POVPIP,COW,ESR,SOCP,JWMNP,JWRIP,JWTRNS
3904106,1,1,31,2,6.0,1.0,4.0,11.0,,1,1,2,69000.0,348.0,1.0,1.0,472130,8.0,1.0,1.0
3904106,2,1,6,2,,1.0,,3.0,,1,2,1,,348.0,,,,,,
3904106,2,1,5,2,,1.0,,2.0,,1,2,1,,348.0,,,,,,
3904106,2,1,27,2,6.0,1.0,4.0,12.0,,1,1,2,24000.0,187.0,1.0,1.0,37201X,7.0,1.0,1.0
3904106,2,1,54,2,1.0,1.0,4.0,16.0,,1,1,2,52000.0,501.0,1.0,1.0,434051,9.0,1.0,1.0
3904106,1,1,58,2,1.0,1.0,4.0,1.0,,1,1,2,82800.0,501.0,6.0,1.0,37201X,8.0,1.0,1.0
3904109,2,1,37,2,1.0,1.0,4.0,16.0,,1,1,2,22000.0,460.0,1.0,1.0,37201X,15.0,1.0,1.0
3904109,1,1,38,2,1.0,1.0,2.0,22.0,6200.0,1,1,1,95000.0,460.0,1.0,1.0,515112,30.0,1.0,1.0
3904109,2,1,17,2,6.0,1.0,4.0,14.0,,1,1,2,0.0,460.0,,6.0,,,,
3904109,1,1,13,2,,1.0,,10.0,,1,1,2,,460.0,,,,,,
3904102,1,1,67,2,1.0,1.0,4.0,24.0,3301.0,1,1,2,55000.0,462.0,2.0,1.0,251000,8.0,,9.0
3904102,2,1,63,2,1.0,1.0,4.0,21.0,3301.0,1,1,2,24210.0,462.0,2.0,1.0,271010,35.0,1.0,1.0
3904102,1,1,29,2,6.0,1.0,4.0,20.0,,1,1,2,10000.0,462.0,2.0,1.0,2530XX,45.0,1.0,1.0
3904106,2,8,33,2,6.0,1.0,4.0,20.0,,2,2,2,0.0,0.0,,6.0,,,,
3904106,1,8,12,1,,1.0,,9.0,,1,2,1,,0.0,,,,,,
3904106,1,8,11,1,,1.0,,8.0,,1,2,1,,0.0,,,,,,
3904104,2,1,95,1,3.0,1.0,4.0,19.0,,1,1,1,78200.0,501.0,,6.0,,,,
3904108,2,2,41,2,6.0,1.0,4.0,21.0,6201.0,1,1,2,37000.0,290.0,1.0,1.0,434051,35.0,1.0,1.0
3904110,1,1,45,2,4.0,1.0,4.0,16.0,,1,1,2,50000.0,447.0,1.0,1.0,537051,5.0,2.0,1.0
3904110,1,1,18,2,6.0,1.0,4.0,14.0,,2,2,2,24000.0,447.0,1.0,1.0,5191XX,5.0,2.0,1.0
3904110,2,1,41,2,4.0,1.0,4.0,16.0,,1,2,1,0.0,0.0,,6.0,,,,
3904106,1,1,63,1,3.0,1.0,4.0,17.0,,1,2,1,11400.0,87.0,,6.0,,,,
3904107,2,2,42,2,1.0,1.0,4.0,20.0,,1,1,2,15000.0,149.0,1.0,1.0,434111,25.0,1.0,1.0
3904107,1,2,36,2,1.0,1.0,4.0,19.0,,2,2,2,15000.0,149.0,1.0,2.0,339030,,,
3904107,2,2,3,2,,1.0,,2.0,,1,2,1,,149.0,,,,,,
3904108,2,2,63,1,1.0,3.0,4.0,18.0,,1,2,1,1810.0,59.0,,6.0,,,,
3904108,1,2,64,2,1.0,3.0,4.0,14.0,,1,2,1,820.0,59.0,1.0,6.0,537063,,,
3904108,1,2,58,1,6.0,3.0,4.0,16.0,,1,2,1,9000.0,59.0,,6.0,,,,
3904111,1,1,33,2,1.0,1.0,4.0,16.0,,1,2,1,23000.0,130.0,1.0,1.0,472031,30.0,1.0,1.0
3904111,2,1,36,2,1.0,1.0,4.0,22.0,1401.0,1,2,1,3000.0,130.0,1.0,1.0,412010,20.0,1.0,1.0
3904111,2,1,1,2,,1.0,,,,1,2,1,,130.0,,,,,,
3904107,2,1,43,1,6.0,1.0,4.0,16.0,,1,2,1,12100.0,94.0,2.0,2.0,439021,,,
3904104,1,1,35,2,6.0,1.0,4.0,21.0,2106.0,1,2,1,140000.0,501.0,7.0,1.0,412031,20.0,2.0,1.0
3904104,1,1,62,2,3.0,1.0,4.0,19.0,,1,1,2,40000.0,501.0,1.0,6.0,414010,,,
3904104,1,1,31,2,6.0,1.0,4.0,19.0,,1,2,1,50000.0,390.0,1.0,1.0,434051,20.0,2.0,1.0
3904102,1,8,53,2,1.0,1.0,4.0,15.0,,1,1,2,73100.0,501.0,1.0,1.0,472031,145.0,2.0,1.0
3904102,2,1,52,1,1.0,1.0,4.0,18.0,,1,1,2,40000.0,501.0,1.0,2.0,472111,,,
3904105,1,1,44,2,6.0,1.0,4.0,21.0,6201.0,1,1,2,88000.0,501.0,1.0,1.0,131051,30.0,1.0,1.0
3904107,2,2,26,2,6.0,1.0,4.0,16.0,,1,2,1,1000.0,4.0,7.0,3.0,311122,,,
3904107,1,2,5,2,,1.0,,2.0,,1,2,1,,4.0,,,,,,
3904107,1,2,1,2,,1.0,,,,1,2,1,,4.0,,,,,,
3904102,1,1,68,1,1.0,1.0,4.0,18.0,,1,1,1,20700.0,347.0,,6.0,,,,
3904102,2,1,66,2,1.0,1.0,4.0,17.0,,1,1,1,2000.0,347.0,1.0,6.0,531000,,,
3904102,1,1,47,2,6.0,1.0,4.0,16.0,,1,1,2,45000.0,347.0,1.0,1.0,537062,60.0,1.0,1.0
3904103,1,1,79,1,1.0,1.0,4.0,21.0,6200.0,1,1,1,26400.0,501.0,,6.0,,,,
3904103,2,1,78,2,1.0,1.0,4.0,22.0,2300.0,1,1,1,65000.0,501.0,,6.0,,,,
3904103,1,1,57,2,1.0,1.0,4.0,21.0,6209.0,1,1,2,70000.0,501.0,1.0,1.0,472152,30.0,1.0,1.0
3904103,2,1,59,2,1.0,1.0,4.0,21.0,2304.0,1,1,2,85000.0,501.0,3.0,1.0,252020,40.0,1.0,1.0
3904110,1,1,37,2,6.0,1.0,4.0,21.0,6100.0,2,2,2,100000.0,501.0,2.0,1.0,537065,15.0,1.0,1.0
3904110,1,1,64,2,6.0,1.0,4.0,21.0,2300.0,1,1,2,125000.0,501.0,4.0,1.0,291141,10.0,1.0,1.0
3904104,1,1,61,2,1.0,1.0,4.0,21.0,6203.0,1,1,2,80000.0,487.0,8.0,6.0,132011,,,
3904104,2,1,61,2,1.0,1.0,4.0,21.0,2305.0,1,1,2,0.0,487.0,,6.0,,,,
3904102,1,1,75,2,1.0,1.0,2.0,19.0,,1,1,1,38100.0,256.0,,6.0,,,,
3904102,2,1,70,2,1.0,1.0,4.0,19.0,,1,1,1,0.0,256.0,,6.0,,,,
3904107,1,1,62,2,6.0,1.0,4.0,21.0,4001.0,1,1,2,28600.0,222.0,4.0,6.0,373011,,,
3904104,2,1,75,2,3.0,1.0,4.0,21.0,2602.0,1,1,1,81600.0,501.0,,6.0,,,,
3904105,1,2,22,2,6.0,3.0,4.0,21.0,6100.0,1,1,2,63000.0,488.0,1.0,1.0,131082,15.0,1.0,1.0
3904105,1,9,23,2,6.0,3.0,4.0,19.0,,1,1,2,12000.0,92.0,1.0,1.0,413091,15.0,1.0,1.0
3904105,1,1,23,2,6.0,3.0,4.0,19.0,,1,1,2,5700.0,44.0,1.0,1.0,353031,20.0,1.0,1.0
3904105,1,1,22,2,6.0,3.0,4.0,21.0,6207.0,1,1,2,15000.0,116.0,1.0,1.0,413021,145.0,1.0,1.0
3904105,1,6,25,2,6.0,3.0,4.0,22.0,5007.0,1,1,2,27000.0,207.0,1.0,1.0,251000,20.0,,9.0
3904109,2,8,33,2,1.0,1.0,4.0,15.0,,1,1,2,30000.0,324.0,1.0,1.0,537064,5.0,,10.0
3904109,1,1,33,2,1.0,1.0,4.0,11.0,,1,1,2,65000.0,324.0,1.0,1.0,472031,20.0,1.0,1.0
3904109,1,1,12,2,,1.0,,10.0,,1,2,1,,324.0,,,,,,
3904109,2,1,9,2,,1.0,,7.0,,1,2,1,,324.0,,,,,,
3904109,1,1,3,2,,1.0,,1.0,,1,2,1,,324.0,,,,,,
3904106,1,1,66,2,4.0,3.0,2.0,19.0,,1,1,2,6800.0,259.0,1.0,1.0,352010,20.0,1.0,1.0
3904106,2,1,53,2,4.0,3.0,4.0,18.0,,1,1,2,32000.0,259.0,1.0,1.0,433031,20.0,1.0,1.0
3904106,1,2,73,1,4.0,1.0,2.0,19.0,,1,2,1,35100.0,293.0,,6.0,,,,
3904104,2,1,35,2,1.0,1.0,4.0,22.0,6203.0,1,1,2,75000.0,501.0,1.0,1.0,112021,25.0,1.0,1.0
3904104,1,1,34,2,1.0,1.0,4.0,16.0,,1,1,2,73000.0,501.0,1.0,1.0,151252,10.0,1.0,1.0
3904104,2,1,6,2,,1.0,,3.0,,1,1,2,,501.0,,,,,,
3904104,2,1,1,2,,1.0,,,,1,1,2,,501.0,,,,,,
3904109,2,1,36,2,4.0,1.0,4.0,22.0,2307.0,1,1,2,48600.0,243.0,1.0,1.0,434051,40.0,2.0,1.0
3904109,1,1,12,2,,1.0,,9.0,,1,1,2,,243.0,,,,,,
3904109,1,1,15,2,6.0,1.0,,13.0,,1,1,2,0.0,243.0,,,,,,
3904109,1,1,48,2,4.0,1.0,4.0,16.0,,1,1,2,50000.0,388.0,4.0,1.0,333012,50.0,1.0,1.0
3904109,1,1,54,2,1.0,1.0,4.0,18.0,,1,1,2,118500.0,501.0,1.0,1.0,472070,30.0,1.0,1.0
3904109,2,1,55,2,1.0,1.0,4.0,20.0,,1,1,2,44100.0,501.0,2.0,1.0,292055,15.0,1.0,1.0
3904104,2,1,70,2,1.0,1.0,4.0,21.0,2313.0,1,2,1,17600.0,501.0,,6.0,,,,
3904104,1,1,71,2,1.0,1.0,4.0,21.0,1904.0,1,2,1,35100.0,501.0,1.0,6.0,411012,,,
3904104,1,1,40,2,6.0,3.0,4.0,22.0,6200.0,1,1,2,85000.0,501.0,1.0,1.0,131030,25.0,1.0,1.0
3904104,2,1,30,2,1.0,1.0,4.0,22.0,2901.0,1,1,2,95000.0,501.0,3.0,1.0,119030,20.0,1.0,1.0
3904104,1,1,30,2,1.0,1.0,4.0,23.0,5501.0,1,1,2,100000.0,501.0,1.0,1.0,131199,25.0,1.0,1.0
3904104,1,1,24,2,6.0,3.0,4.0,21.0,2407.0,1,1,2,5000.0,501.0,1.0,1.0,172061,10.0,1.0,1.0
3904110,1,1,59,2,4.0,1.0,2.0,20.0,,1,1,1,32800.0,256.0,5.0,1.0,432021,20.0,1.0,1.0
3904108,1,1,70,2,1.0,1.0,2.0,24.0,6203.0,1,1,1,75700.0,501.0,2.0,1.0,212011,30.0,1.0,1.0
3904108,2,1,68,2,1.0,1.0,4.0,22.0,2300.0,1,1,2,59060.0,501.0,,6.0,,,,
3904104,1,1,37,2,1.0,1.0,4.0,22.0,4101.0,1,1,2,185500.0,501.0,1.0,1.0,411012,,,11.0
3904104,2,1,37,2,1.0,1.0,4.0,22.0,1902.0,1,1,2,6000.0,501.0,6.0,1.0,399031,15.0,1.0,1.0
3904104,1,1,7,2,,1.0,,3.0,,1,1,2,,501.0,,,,,,
3904104,1,1,5,2,,1.0,,2.0,,1,1,2,,501.0,,,,,,
3904104,1,1,2,2,,1.0,,,,1,1,2,,501.0,,,,,,
3904104,1,6,62,2,1.0,1.0,4.0,22.0,6203.0,1,1,2,228000.0,501.0,7.0,1.0,292034,30.0,2.0,1.0
3904104,2,6,61,2,1.0,1.0,4.0,22.0,6107.0,1,1,2,200000.0,501.0,7.0,1.0,291131,,,11.0
3904104,1,6,35,2,1.0,1.0,4.0,18.0,,2,2,2,60000.0,501.0,1.0,2.0,119141,,,
3904104,1,6,10,2,,2.0,,8.0,,1,1,1,,501.0,,,,,,
3904104,1,6,9,2,,1.0,,6.0,,1,2,1,,501.0,,,,,,
3904104,1,6,5,2,,1.0,,2.0,,1,2,1,,501.0,,,,,,
3904104,2,6,36,1,1.0,1.0,4.0,16.0,,1,2,1,0.0,501.0,,6.0,,,,
3904107,1,1,67,2,1.0,1.0,3.0,16.0,,1,2,1,40200.0,340.0,1.0,1.0,533030,25.0,1.0,1.0
3904107,2,1,66,1,1.0,1.0,4.0,17.0,,1,1,1,10500.0,340.0,,6.0,,,,
3904106,2,2,50,2,1.0,1.0,4.0,19.0,,1,1,2,59000.0,383.0,4.0,1.0,439022,10.0,1.0,1.0
3904106,1,2,50,2,1.0,1.0,4.0,16.0,,1,1,2,17000.0,383.0,1.0,1.0,533030,10.0,1.0,1.0
3904106,2,2,17,2,6.0,1.0,4.0,14.0,,1,1,2,1000.0,383.0,1.0,1.0,3930XX,6.0,1.0,1.0
3904108,1,1,31,2,1.0,1.0,4.0,17.0,,1,1,1,50000.0,172.0,1.0,1.0,472152,15.0,1.0,1.0
3904108,2,1,27,2,1.0,1.0,4.0,18.0,,1,2,1,1200.0,172.0,1.0,6.0,353031,,,
3904108,2,1,4,2,,1.0,,1.0,,1,2,1,,172.0,,,,,,
3904108,2,1,3,2,,1.0,,1.0,,1,2,1,,172.0,,,,,,
3904108,1,9,9,1,,1.0,,6.0,,1,2,1,,172.0,,,,,,
3904104,2,1,78,1,1.0,1.0,4.0,18.0,,1,1,1,46900.0,421.0,,6.0,,,,
3904104,1,1,79,1,1.0,1.0,2.0,14.0,,1,1,1,16900.0,421.0,,6.0,,,,
3904110,2,1,71,2,3.0,1.0,4.0,16.0,,1,1,1,12200.0,180.0,,6.0,,,,
3904110,2,1,28,2,6.0,1.0,4.0,18.0,,1,2,1,24000.0,180.0,1.0,1.0,371011,34.0,1.0,1.0
3904110,1,9,1,2,,1.0,,,,1,2,1,,180.0,,,,,,
3904103,2,1,55,2,1.0,1.0,4.0,21.0,3604.0,1,1,2,30000.0,501.0,3.0,1.0,259040,10.0,1.0,1.0
3904103,1,1,56,2,1.0,1.0,4.0,22.0,6200.0,1,1,2,105000.0,501.0,4.0,1.0,131082,20.0,1.0,1.0
3904103,1,1,16,2,6.0,1.0,,13.0,,1,1,2,0.0,501.0,,6.0,,,,
3904103,1,6,50,2,2.0,1.0,4.0,21.0,2412.0,1,1,2,112000.0,501.0,1.0,1.0,518021,45.0,1.0,1.0
3904102,1,6,51,2,1.0,1.0,4.0,19.0,,1,1,2,73000.0,421.0,1.0,1.0,172110,20.0,1.0,1.0
3904102,2,6,50,2,1.0,1.0,4.0,21.0,6201.0,1,1,2,11600.0,421.0,2.0,1.0,259040,25.0,1.0,1.0
3904102,1,6,9,2,,1.0,,6.0,,1,1,2,,421.0,,,,,,
3904108,1,2,48,2,1.0,1.0,4.0,19.0,,1,1,2,23300.0,501.0,1.0,1.0,132052,20.0,1.0,1.0
3904108,2,2,47,2,1.0,1.0,3.0,22.0,6107.0,1,1,2,150000.0,501.0,2.0,1.0,119111,20.0,1.0,1.0
3904108,1,2,16,2,6.0,1.0,,13.0,,1,1,2,0.0,501.0,,6.0,,,,
3904108,2,2,7,2,,1.0,,4.0,,1,1,2,,501.0,,,,,,
3904102,2,2,32,2,6.0,3.0,4.0,19.0,,1,2,1,2000.0,8.0,1.0,1.0,353031,10.0,,7.0
3904102,1,2,13,2,,3.0,,10.0,,1,2,1,,8.0,,,,,,
3904102,1,2,11,2,,3.0,,6.0,,1,2,1,,8.0,,,,,,
3904102,1,2,7,2,,3.0,,4.0,,1,2,1,,8.0,,,,,,
3904101,2,1,62,2,1.0,1.0,4.0,19.0,,1,1,2,11000.0,162.0,,6.0,,,,
3904101,1,1,61,2,1.0,1.0,2.0,16.0,,1,1,2,16000.0,162.0,1.0,1.0,412031,20.0,1.0,1.0
3904111,1,1,43,2,1.0,1.0,4.0,22.0,1401.0,1,1,2,160000.0,501.0,1.0,1.0,1191XX,20.0,1.0,1.0
3904111,2,1,42,2,1.0,1.0,4.0,21.0,6200.0,1,1,2,0.0,501.0,,6.0,,,,
3904111,2,1,15,2,6.0,1.0,,12.0,,1,1,2,0.0,501.0,,,,,,
3904111,2,1,13,2,,1.0,,9.0,,1,1,2,,501.0,,,,,,
3904104,2,1,23,2,6.0,1.0,4.0,21.0,6107.0,1,1,2,50000.0,388.0,1.0,1.0,291141,10.0,1.0,1.0
3904104,2,1,23,2,6.0,1.0,4.0,21.0,6200.0,1,1,2,50000.0,388.0,4.0,1.0,131070,5.0,1.0,1.0
3904104,2,1,22,2,6.0,1.0,4.0,21.0,6200.0,1,1,2,70000.0,501.0,1.0,1.0,411011,20.0,1.0,1.0
3904105,2,1,24,1,1.0,3.0,4.0,20.0,,1,1,2,30000.0,274.0,3.0,1.0,273091,15.0,1.0,1.0
3904105,1,1,27,2,1.0,3.0,4.0,21.0,2311.0,2,2,2,15000.0,274.0,1.0,1.0,516050,15.0,1.0,1.0
3904110,1,2,65,2,1.0,1.0,4.0,20.0,,1,1,1,45000.0,369.0,2.0,1.0,119151,15.0,1.0,1.0
3904110,2,2,64,2,1.0,3.0,4.0,17.0,,1,2,1,11000.0,369.0,1.0,6.0,292052,,,
3904110,1,2,20,2,6.0,1.0,4.0,18.0,,2,2,2,5000.0,38.0,1.0,1.0,399099,5.0,1.0,1.0
3904104,2,1,63,1,4.0,1.0,4.0,19.0,,1,1,2,0.0,0.0,1.0,6.0,439061,,,
3904104,1,1,69,2,6.0,1.0,4.0,22.0,5501.0,1,2,1,26400.0,223.0,1.0,1.0,352021,20.0,1.0,1.0
3904103,2,6,29,2,1.0,3.0,4.0,22.0,2412.0,1,1,2,55000.0,501.0,2.0,1.0,152031,70.0,,2.0
3904103,1,6,29,2,1.0,3.0,4.0,22.0,2504.0,1,1,2,78000.0,501.0,1.0,1.0,172141,50.0,1.0,1.0
3904108,2,2,44,2,6.0,1.0,4.0,16.0,,1,1,2,30000.0,316.0,1.0,1.0,537064,25.0,1.0,1.0
3904108,2,2,43,2,6.0,1.0,4.0,16.0,,1,1,2,22000.0,316.0,1.0,1.0,414010,20.0,1.0,1.0
3904104,1,1,68,2,1.0,1.0,4.0,22.0,6002.0,1,1,1,193000.0,501.0,7.0,1.0,131131,,,11.0
3904104,2,1,58,2,1.0,1.0,4.0,16.0,,1,1,2,39000.0,501.0,3.0,1.0,434YYY,15.0,1.0,1.0
3904102,1,2,47,2,1.0,1.0,4.0,19.0,,1,1,2,38000.0,501.0,1.0,1.0,434051,10.0,1.0,1.0
3904102,2,1,49,2,1.0,1.0,4.0,21.0,6206.0,1,1,2,124000.0,501.0,1.0,1.0,151299,30.0,1.0,1.0
3904102,2,9,16,2,6.0,1.0,,14.0,,1,1,2,2000.0,501.0,1.0,1.0,439061,15.0,2.0,1.0
3904102,2,9,16,2,6.0,1.0,,14.0,,1,1,2,2000.0,501.0,1.0,1.0,434051,15.0,2.0,1.0
3904102,2,9,8,2,,1.0,,5.0,,1,1,2,,501.0,,,,,,
3904108,1,2,59,2,3.0,1.0,4.0,21.0,6200.0,1,1,2,4600.0,185.0,1.0,6.0,1110XX,,,
3904108,1,2,22,2,6.0,1.0,4.0,21.0,1901.0,1,1,2,32000.0,185.0,1.0,1.0,273011,20.0,1.0,1.0
3904108,1,2,17,2,6.0,1.0,4.0,13.0,,1,1,2,0.0,185.0,,6.0,,,,
3904104,2,3,24,2,6.0,1.0,4.0,18.0,,1,1,2,7200.0,103.0,1.0,1.0,352021,10.0,2.0,1.0
3904104,2,3,24,2,6.0,1.0,4.0,18.0,,1,1,2,10000.0,103.0,1.0,1.0,352021,10.0,2.0,1.0
3904107,1,1,67,2,1.0,1.0,4.0,22.0,2300.0,1,1,2,15000.0,209.0,3.0,1.0,119151,15.0,1.0,1.0
3904107,2,1,68,2,1.0,1.0,4.0,22.0,5200.0,1,2,1,16200.0,209.0,2.0,1.0,272042,15.0,2.0,1.0
3904105,1,1,27,2,6.0,3.0,4.0,19.0,,2,2,2,24000.0,185.0,1.0,1.0,413091,5.0,1.0,1.0
3904105,1,1,29,2,6.0,3.0,4.0,20.0,,2,2,2,10000.0,77.0,1.0,3.0,351012,,,
3904110,1,1,67,2,1.0,1.0,2.0,17.0,,1,1,2,90000.0,469.0,1.0,1.0,499021,20.0,1.0,1.0
3904110,2,1,47,2,1.0,1.0,4.0,17.0,,1,1,2,0.0,469.0,,6.0,,,,
3904110,1,1,31,2,6.0,1.0,4.0,16.0,,1,2,1,0.0,469.0,1.0,6.0,472111,,,
3904107,2,2,63,2,4.0,1.0,4.0,22.0,6206.0,1,2,1,9000.0,106.0,,6.0,,,,
3904107,1,2,24,1,6.0,1.0,4.0,18.0,,1,2,1,8800.0,106.0,2.0,6.0,513011,,,
3904109,1,1,51,2,4.0,1.0,4.0,14.0,,2,2,2,0.0,0.0,,6.0,,,,
3904102,2,1,66,2,1.0,1.0,4.0,21.0,5404.0,1,1,1,54500.0,501.0,4.0,6.0,291141,,,
3904102,1,1,74,1,1.0,1.0,4.0,22.0,2309.0,1,1,1,69000.0,501.0,,6.0,,,,
3904109,2,1,60,2,3.0,1.0,4.0,16.0,,2,2,2,33050.0,256.0,1.0,1.0,431011,30.0,1.0,1.0
3904108,1,1,47,2,1.0,1.0,2.0,19.0,,1,1,2,67020.0,501.0,1.0,1.0,172041,15.0,1.0,1.0
3904108,2,1,47,2,1.0,1.0,4.0,21.0,6104.0,1,1,2,68400.0,501.0,1.0,1.0,292010,35.0,1.0,1.0
3904108,1,1,18,2,6.0,1.0,4.0,14.0,,1,1,2,0.0,501.0,,6.0,,,,
3904102,1,1,90,1,1.0,1.0,2.0,22.0,3606.0,1,1,1,520000.0,501.0,1.0,1.0,1110XX,15.0,1.0,1.0
3904102,2,1,91,2,1.0,1.0,4.0,16.0,,1,1,1,22000.0,501.0,,6.0,,,,
3904110,2,1,31,2,4.0,1.0,4.0,21.0,3301.0,2,2,2,15000.0,59.0,1.0,1.0,353031,35.0,1.0,1.0
3904110,1,1,6,2,,1.0,,3.0,,2,2,2,,59.0,,,,,,
3904110,1,1,5,2,,1.0,,1.0,,2,2,2,,59.0,,,,,,
3904110,1,1,4,2,,1.0,,1.0,,2,2,2,,59.0,,,,,,
3904110,1,1,31,2,4.0,1.0,4.0,18.0,,2,2,2,30000.0,234.0,1.0,1.0,119051,20.0,1.0,1.0
3904103,2,1,25,2,6.0,3.0,4.0,20.0,,1,1,2,42500.0,329.0,1.0,1.0,27102X,25.0,1.0,1.0
3904104,1,1,46,2,1.0,1.0,4.0,19.0,,1,1,2,39000.0,501.0,1.0,1.0,537062,12.0,1.0,1.0
3904104,2,1,44,2,1.0,1.0,4.0,21.0,6203.0,1,1,2,65000.0,501.0,1.0,1.0,131070,25.0,1.0,1.0
3904104,2,1,13,2,,1.0,,10.0,,1,1,2,,501.0,,,,,,
3904104,2,1,41,2,1.0,1.0,4.0,16.0,,1,1,2,0.0,119.0,1.0,6.0,412010,,,
3904104,1,1,37,2,1.0,1.0,4.0,16.0,,1,1,2,30000.0,119.0,1.0,1.0,395011,5.0,1.0,1.0
3904104,1,1,15,2,6.0,1.0,,13.0,,1,1,2,0.0,119.0,,,,,,
3904104,2,1,11,2,,1.0,,7.0,,1,1,2,,119.0,,,,,,
3904103,1,1,62,2,1.0,1.0,4.0,21.0,6203.0,1,1,2,100100.0,501.0,1.0,1.0,131082,30.0,1.0,1.0
3904103,2,1,61,2,1.0,1.0,4.0,21.0,2300.0,1,1,2,12600.0,501.0,1.0,1.0,399011,20.0,1.0,1.0
3904102,2,2,56,2,4.0,1.0,4.0,17.0,,1,2,1,10500.0,155.0,1.0,1.0,412031,10.0,1.0,1.0
3904102,2,2,79,1,3.0,1.0,4.0,11.0,,1,1,1,15200.0,155.0,,6.0,,,,
3904102,1,2,60,2,4.0,1.0,4.0,21.0,2300.0,1,1,2,28500.0,221.0,1.0,1.0,1191XX,15.0,1.0,1.0
3904105,2,1,23,2,6.0,3.0,4.0,21.0,6107.0,1,1,2,54000.0,419.0,4.0,1.0,291141,30.0,,10.0
3904103,1,3,48,2,1.0,3.0,4.0,22.0,2504.0,1,1,2,33000.0,390.0,1.0,1.0,411011,20.0,1.0,1.0
3904103,2,1,48,2,1.0,3.0,4.0,21.0,6201.0,1,1,2,65000.0,390.0,2.0,1.0,292072,8.0,1.0,1.0
3904103,2,1,13,1,,3.0,,11.0,,1,1,2,,390.0,,,,,,
3904103,2,1,10,2,,3.0,,8.0,,1,1,2,,390.0,,,,,,
3904107,2,1,28,2,6.0,1.0,4.0,21.0,3600.0,1,1,2,60000.0,466.0,1.0,1.0,291141,7.0,1.0,1.0
3904105,1,1,32,2,1.0,1.0,4.0,21.0,5501.0,1,1,2,15000.0,451.0,1.0,1.0,431011,15.0,1.0,1.0
3904105,2,1,32,2,1.0,1.0,4.0,21.0,6206.0,1,1,2,60000.0,451.0,1.0,1.0,411011,20.0,1.0,1.0
3904103,2,1,38,2,6.0,1.0,4.0,22.0,2304.0,1,1,2,63000.0,488.0,4.0,1.0,252020,25.0,1.0,1.0
3904108,2,2,36,2,1.0,1.0,4.0,19.0,,1,1,2,18000.0,354.0,3.0,2.0,259040,,,
3904108,1,2,36,2,1.0,1.0,4.0,21.0,5200.0,1,1,2,70000.0,354.0,1.0,1.0,411012,40.0,1.0,1.0
3904108,1,2,13,2,,1.0,,9.0,,1,1,2,,354.0,,,,,,
3904108,2,2,9,2,,1.0,,5.0,,1,1,2,,354.0,,,,,,
3904107,2,1,56,2,1.0,1.0,4.0,23.0,3600.0,1,1,2,432400.0,501.0,1.0,1.0,2310XX,40.0,1.0,1.0
3904107,1,1,58,2,1.0,1.0,4.0,23.0,5506.0,1,1,2,-6900.0,501.0,6.0,1.0,2310XX,10.0,1.0,1.0
3904107,1,1,18,2,6.0,1.0,4.0,14.0,,1,1,2,0.0,501.0,,6.0,,,,
3904101,2,1,36,2,6.0,1.0,4.0,19.0,,1,1,2,72000.0,501.0,1.0,1.0,111021,20.0,1.0,1.0
3904105,1,1,34,2,1.0,1.0,4.0,23.0,2406.0,1,1,2,50000.0,402.0,1.0,1.0,2310XX,10.0,1.0,1.0
3904105,2,1,34,2,1.0,1.0,4.0,22.0,6199.0,1,1,2,52000.0,402.0,1.0,1.0,291031,20.0,1.0,1.0
3904105,2,1,2,2,,1.0,,,,1,1,2,,402.0,,,,,,
3904105,2,1,2,2,,1.0,,,,1,1,2,,402.0,,,,,,
3904111,2,1,44,2,1.0,1.0,4.0,20.0,,1,1,2,128000.0,501.0,6.0,1.0,472031,28.0,2.0,1.0
3904111,1,1,40,2,1.0,1.0,4.0,18.0,,1,1,2,52000.0,501.0,1.0,1.0,37201X,5.0,1.0,1.0
3904111,2,1,23,2,6.0,1.0,4.0,19.0,,1,1,2,7500.0,501.0,6.0,1.0,439021,28.0,2.0,1.0
3904111,2,1,2,2,,1.0,,,,1,1,1,,501.0,,,,,,
3904110,1,6,23,2,6.0,3.0,4.0,18.0,,1,1,2,100000.0,501.0,4.0,6.0,251000,,,
3904106,2,1,42,2,1.0,1.0,4.0,21.0,6108.0,1,1,2,37000.0,423.0,1.0,1.0,291051,15.0,1.0,1.0
3904106,1,1,40,2,1.0,1.0,4.0,21.0,6000.0,1,1,2,34000.0,423.0,1.0,1.0,411011,25.0,1.0,1.0
3904107,2,1,30,2,1.0,1.0,4.0,21.0,5200.0,1,1,2,58000.0,501.0,1.0,1.0,131070,20.0,1.0,1.0
3904107,1,1,30,2,1.0,1.0,4.0,21.0,5501.0,1,1,2,80000.0,501.0,1.0,1.0,434131,20.0,1.0,1.0
3904111,1,1,79,2,3.0,1.0,2.0,23.0,6000.0,1,1,1,70250.0,501.0,,6.0,,,,
3904102,2,1,57,2,4.0,1.0,4.0,16.0,,1,1,2,26000.0,158.0,1.0,1.0,439061,20.0,1.0,1.0
3904102,2,1,20,2,6.0,1.0,4.0,19.0,,1,1,2,0.0,158.0,8.0,6.0,439051,,,
3904103,1,1,44,2,1.0,1.0,4.0,24.0,3700.0,1,1,2,80000.0,501.0,2.0,1.0,251000,20.0,1.0,1.0
